wallet_address,score
0x7c76f4db70b7e2177de10de3e2f668dadcd11108,34.437337317608645
0xe9e9b34920131985d5e948c56cc8e34a9e1fcf22,34.38774929810252
0xf189bda172ddc4b6250b8c2cfbc174af18d3ad29,34.342530797271934
0x96c8e2a1eab72eea758b6694fb2217c4118bb803,34.30781971261064
0xfa5756494fea34c83808ccb6626f6b7e66d46c4c,34.28493878654682
0x6b790599ea89be7f68268eea87bbba9cab5cfb68,34.28248893099213
0x8242d744f0d94f3a3e11258d727ec093e2b4589a,34.238932975117436
0xc64de5e0f97c21606e1f31426eb5c98ab729c08e,34.218594309411216
0xc691635a9702d8a7a3a3b69a96623739be260965,34.13224703976432
0xd18a54f89603fe4301b29ef6a8ab11b9ba24f139,34.1232441763565
0xa7b95d2a2d10028cc4450e453151181cbcac74fc,34.086720734635364
0x14ffae1d2804eaf261586a6378218eb5e7235066,34.027090787678986
0x7a1437563a366169ca566e9bcb1f7482bedbff14,34.012856954034945
0x7a6ab4fe07d4b65a3a3b4a28cbde57ebaed9cd81,33.95330844417022
0xc766ca67ed7216bf6f67e449f9789daddcc0e9ee,33.941602353601695
0x3584ca77ba08bd8b3fe4762e60eb284e37696829,33.87484514366299
0x737284cfc66fd5989f2ac866989d70ae134227cb,33.85230550880111
0xfb0018ad46c669b6a4c0e589c53db27daf7f7930,33.68796299723249
0x849f17c54d6dda08162ef328131048d95b9b2c71,33.683826277601405
0x7e5ce10826ee167de897d262fcc9976f609ecd2b,33.65038123290123
0xd2adb7b4df854631fa0f790a93b2fa25fad3f56e,33.579178410426564
0x869ec00fa1dc112917c781942cc01c68521c415e,33.565436856123604
0x1a78e512008b2fac6cea2b8d8e54f1e304f3cd2d,33.49887855459495
0x5029259f5f4125d6517c2082b8b942657af3b509,33.48667676740901
0xa1872b9b494556777d2b3ac5e699cf7fb377bafc,33.48040970583764
0x95cfaddac52b76da6e858dd0896a46fcdf79e486,33.22305582561285
0x1390743368d3d548cea3e371f8da81da2ffde2c1,33.16473454610821
0xaeebe2d33fbdf50684161d1c1ed29a42ac915841,33.12497219940582
0x88856d6ce40d223177c0b345ca1f74a089bb672d,32.88805726167573
0x002f9caf40a444f20813da783d152bdfaf42852f,32.87467092508837
0x58a2f87490292bed41297fbdb50bbf716e80b016,32.84939287701963
0x0598df9ef51616e9c015a4f17918507259b22baf,32.847058515124836
0xd2925983502b2f849c96dbe449179e8b09d8c6a7,32.846970905984804
0x3e3742b6b7c0add19eb155c72eacbb6bfc8958dc,32.81874446766877
0x81da4f0bcea8d330d790da28bf5349d29ad51fda,32.73795492371349
0x121667b6690f5040c672c3df912a5aaf8735ca23,32.7208172818495
0xb28cf9fcfaa079ff21ceddbfc7b4b2fb9c7bd70f,32.71322460119931
0x606420fc17e08ce7d85a5068cede5542c0e47128,32.588282223642736
0x285306442cd985cab2c30515cfdab106fca7bc44,32.58724527496351
0x8af82f495137b95e59cbccecc4479f1e07df5f16,32.583435229314475
0xe6f6f9492098aad009faa3f9b84f35c0b6ee7f3c,32.53518494344722
0xecbc2901efd668a049ec86e847c3a70552d128a7,32.51116587911044
0xecf76e6901832b280502aa051b60536d0368dd39,32.48917184827364
0xee68dc68913ee5606608c90d9b5db8ec4b12774c,32.43454389156676
0x4c77ca7ff8e548806fdc88e4dfa8ea1e493a450a,32.398070808994724
0x32c6b5db05b98907a29baeb7d09c79c95498b17a,32.35283307849483
0x2aefafa691982dd8431b03e584988b80c5c0b977,32.264944024637394
0x1658a95d08bc44111a93f7afcab8444b7e8dc0c7,32.227128072597125
0xcf32352be14b4c39ea7b914f8c302de4d67f0ff6,32.216164108260074
0x1e60ae150f10a3a1881d17a9f749595030897ce9,32.19077144892179
0x9317e25590aaa62be015aff026702f3b960131a7,32.148123007072286
0x9640a35e5345cb0639c4dd0593567f9334ffeb8a,32.11404710174706
0xc4b485a4a6faf2a8e17a57f8ed198f058fe2b408,32.09705965201605
0xedcd518221d67769f2a85acf801e6ba4918a55c7,32.08163551104891
0xf5bb0094b5b7d0c03e0af35c4b4b287805d71467,32.07850671889
0x57ef012861c4937a76b5d6061be800199a2b9100,32.05136109721468
0x2eeeedef8f6d93facfb10521103eb377cbf930a4,32.04013145060503
0xae3c67b8aa12e458f2b4eafc0e9209710582c9d3,32.02521402696918
0xf85a551811c40e7ffb912a21efe2c26277be8ebc,32.015558250683746
0x003c52a71c887461087154eccced08cb1c5384a5,31.960400983336207
0x2923be587904f3034ffab36c86c495df3c21bc97,31.93630490365808
0x30887fc55cbfad3487cb55bfe1779f6d2ba1c118,31.903099240887745
0x1954c8cd151de0d0946fcc1e8a97545f711e2380,31.838057002361385
0xc2351c961181ecd4e682857224e873ebbf956fde,31.814322637475822
0xf3061977e324ac93e7621f397dffc7bc78489fd4,31.813263928018387
0x1cf6437111a85cb37603650f278b80655a1c43e9,31.798767822522795
0x01b29eb97ec05b81abd72b77035d99dc1b482c1a,31.762703343768468
0x3cc228f907bc37cbfdc1e415d2129d68aa3c4864,31.731219629253083
0xeb64340f380b8c2e708c390a1a6be7d7c9c1c4e8,31.72275894475179
0x66c7a7348250f453a37cf86410a946f9668de386,31.688016626888484
0xa7f3dfed2bcf7b35a8824e11ae8f723650edfb58,31.61739425247902
0x67d3ccbd1d81e7b1427b70d94454e0039271d237,31.521673321580852
0x2025a9196d6fa1011080845c6877f6460cdb302b,31.49355641224709
0x0a80c3c540eef99811f4579fa7b1a0617294e06f,31.487082799580385
0x009b56330ae5ec5042b9ca46ddb3043cc0d006f3,31.485060358779155
0x64ae361c1c55f61a02d2c67a4c78457d5169ac56,31.357053387907108
0xcd5f8fa45e0ca0937f86006b9ee8fe1eedee5fc4,31.352710122701012
0xa8560117ccbe413074c420f3fa83f842b65e0999,31.261480644339535
0xec75e6ae612401d4188266eb731697339b9b0f36,31.236445758057922
0x23c1d8550966bf6a1fb04fce5dee74c8dd9eab33,31.23537477730206
0x2577a8539cb2194acd72f035dbb691ce5f406d3f,31.199880269096248
0xb3de746d56c652ea0390233a135a4011cacd9be5,31.17359187407966
0xeba9d7523c1842907587c92dedccbeff49c9ad77,31.146372214187405
0xedd6d7ba0ff9f4bc501a12529cb736ca76a4fe7e,31.11825396125153
0xef90422ad2b181465d4c50c79018072e1976618c,31.117711373017425
0xd8cc3c23c9feb635ba1b18fd449188dda3b086c0,31.1120373978212
0x8e55ae759901aa0d0550b03d79cf1f2ff5eee5b4,31.094711793474307
0xa918add8803e65e97410ec42ae359dfe6663a8a6,31.077476577169517
0x06d57af6792edf066046aaf958d92ae5558e0e56,31.02501643033116
0xfd1935fd3c8f49723deb7296c58ba4bb1a0e48e1,30.99376088221607
0xb819706e897eacf235cdb5048962bd65873202c4,30.98271768692365
0x2fa1859029a483defbb664bb6026d682f55e2fcd,30.964765138738997
0x9389d9e95f8d409b1e6ca7085f0ada92e546ee5f,30.914032644942612
0x877da30d93546e4585bfd616250c61b7e0e2a76d,30.90569193816807
0x6dc1c317176fc1f7c1a7f299884c85b362f7b30e,30.880071341755492
0xd00ae74b8a2a0b3c17636cdcf4c4e72149f2ee20,30.86587948893915
0x03ed2992a1d07ab57ec01f0c8914e22b53e48d87,30.846012495909118
0xb97f2482f1b2a50ba5a02ea9ab96f1f148f7e904,30.838599685268058
0xcd47c8194c0ea6b938327cb82b4f5b9aa0941c61,30.799543461933972
0x55857b9a18e15a298136b3118af86bc9503b3eb5,30.79691054114019
0x64ead14ad73ac013dcfa181ca72c13e935fb3c13,30.743693261192846
0xfd72fac7d08f9912e5d02091417304d5a0072e2b,30.73737882258523
0xf0b4fb521eee7561e746a2e01ef933c5a2225809,30.73245201456578
0xb631651cb570ba0c0d696bd5e4860cbd214f20a0,30.687592900296373
0x4f3a36c91c392781536348c03dfb8f6e265c277d,30.653957512100007
0xd998171b51dede5bb420228f8ca6e349daf0fd62,30.61816877487945
0x8094f015cbd787e16a65ad0ab606c41d78c1887f,30.600698048789145
0x2b6a4f029de9f6a17c0413b393770cacf28f6c8c,30.587561774315407
0x6c5d0d9eb1243903775ffdbc8f5d29b04ce3670d,30.46485052579865
0x1a01ea6f99123f161554ae7d489976fb95d0309b,30.450815653786282
0xa53a13a80d72a855481de5211e7654fabdfe3526,30.391415200291895
0x4c0c59f3e1e8727c60ed7bdddbb454ce4814458d,30.390831260650742
0xa6dffbc492e1dccae78bf4f6f6c13b1f96469e11,30.327608709758948
0x2848b9f2d4faebaa4838c41071684c70688b455d,30.31768384932631
0xdd3b9186da521abe707b48b8f805fb3cd5eee0ee,30.295858803623016
0x35440df5c2fab7f5dd7c101fdf94a039a00c6ab7,30.29537472148095
0x540467e4d66cea16598240ba82215f459c9b988a,30.294139634132637
0xad923feeeef3598217bd2d7d5d1181d8c386ca88,30.275343274889146
0xa5c3a513645a9a00cb561fed40438e9dfe0d6a69,30.199272336003098
0x14c45cd15d33eaa8aa149e3ca0e6924db143b08c,30.19440227591586
0xcb59db511a5922303cc867e2853d5cad72698deb,30.173714077921982
0x45ec2ca047fd21f8d92e9ad7d03b839a6657bc08,30.13837865069524
0x9064f45ddb3875b83ce86602330e493e6abda6f1,30.090259481304827
0xc95be28595eb64485dac63ad14f15e41c94ee468,30.03446041742145
0x70056d4450ddc31a61146fe91283aa3f645ec1e1,30.0327167355883
0x6a8ff90e596e037b2ded3881c19ab4fd1727a0c8,30.01370424910491
0x1fa02e36cb086f2a89adba718c65db7085d16756,30.00753894598947
0xaec0d9389d27359c4eda77a81eeb71b1e68c2ada,29.97834013822036
0xc721921b29618680c19f4a4d1458f82689c126ce,29.95681101716865
0x00fe460a15b49d09f39b057d0f1a7b9444f4f2be,29.945224616352697
0x00809b9263aab2856bf65be3d3bc3fcb9e19c1fb,29.905092947888445
0xd8982cf39b93ca723ebbca49efd04d4777a9686b,29.880013695233544
0xd63b87fa46652a28cb3ffcbc56f7721fc60943ad,29.87507874415335
0xf0b22f7e45a223a106c35eda11bd055a70a234dd,29.869260013809445
0x9079a0a7e0ebee7650c8c9da2b6946e5a5b07c19,29.760056497720345
0x5212f225f58b8cd4c1cf2a10dcf047449dcb5d86,29.75507923597934
0x930a7cd60a633128b7c5181307781e6d033ba51a,29.718778383086846
0xa218a8346454c982912cf6d14c714663c2d510d8,29.71623875901086
0x30caf91380d5911d417f5dada36f145897bc7f72,29.689209571648362
0x1c9f2bdd47c21c0452e00fff270bac3ae33d933e,29.67913037790682
0x92be89852867b06d8f77e110d95e7e5dad2f5359,29.66887689222449
0x0d7c7bb9d42d6fe0008873e862fa03e646da0aef,29.639778699003717
0x1e85027191716fa61d97483f26637ba8e4359929,29.595377984076222
0xc610ac3017b833337d2e68255855436d3e0ff114,29.593133102693635
0x97889c952368b5ae0def08eb845ec1ca212b6f2d,29.587423576996898
0x73555792708d34d5d2c3fce67134ea691ceb4d65,29.58599541828861
0x970991bdd61aed3c2cf91e9bf6944960561dbcf5,29.5712255474958
0xb678853c57b94da8e6ffbf0e792e9c31788d84a2,29.478807954795716
0x1a6db538813dbfa63e1f19f8804447187b7d401d,29.476460563887763
0xe4e9bb2c6aabcae687352ba00214771dcd538a35,29.41897875989032
0xb141936c797fb48714c37f9168d8dedd47975191,29.41428956447303
0xcdebcf59ee33978320ca2ebcd433ace6144c63c4,29.39766181327884
0x029d68ff4b05fc4102d8caa77e28c585a32cdd16,29.386000989801325
0x2e81655a6a2b16c38ce5e5f8b5bd5b93e1f811cf,29.38418480170547
0x322d58b9e75a6918f7e7849aee0ff09369977e08,29.31594992285013
0x65d25e3f2696b73b850daa07dd1e267dcfa67f2d,29.306376031598123
0x0d5926184e886db1a736d88f0fb257be3f99ebd5,29.30218401258039
0xc66adf81f5002a9f7d8f0e3ec2a523e4a628406b,29.29059026744581
0x770fb298e70df0eb42235671a53e3210dd2ec2e9,29.269838862197172
0x68f5924cafc5896405a6501939b938109707941d,29.258515315299118
0x5eca9a84b31f7dcd83c68b015df498b0c4f65f6c,29.25017410571136
0xc8315afc044408ff3b56b84fe991c84fe0816e12,29.164197428823268
0x8878d85f8e7e73645b92e004f4e557488ab32725,29.147313582554712
0xfdfd57aebfc9453ffd6d5c34cf8fa57d961a70f6,29.089018695248992
0x786f9e6c7d47250b02835d08aee55b52f42220a5,29.066122765936065
0x7a75da34c346f244e54fa2f71b25560efb1f9b20,29.063465330011535
0x7185fbff199928cbae71990ecb3cc4a7be2ff00a,29.04678963406864
0xbe808ea4b07c96f770d221871331fd2ccbab4853,28.987584890000136
0xf0e501e38ed216565ddc50d3f405fe5e5de4a563,28.985217162781808
0x9dfac9bbe1119da5dcdd7b095db40920cde878ef,28.96727571327084
0xc424e90ace50df63efe178ed5f28cf3759cf51ea,28.96393311011904
0x72af4a7f781c35cc7c8d4c5042ab7a306ac8df3b,28.9629824241813
0x66215d23b8a247c80c2d1b7bef4befc2ab384bce,28.920475696232945
0x95ad647b9e6174294573aa4b8a2681ec20d44594,28.91838697820272
0x53c19cf633c65adb9748f884dbd84bd4eded3fba,28.882600639055454
0xf6fdee29e3a14610fdbe187e2d3442543cfa45b8,28.8491535477002
0xcdc65de2a7bc4b56d20e98a387c1528e58bf3441,28.78436749704894
0xbfc54c36fbd010d53975ef38e90462c1a7afdb60,28.77389323359768
0x6996c784cda7a2841c3a6f579c896477586a1d9a,28.732223996667734
0xcce25be0e833dc0ffcefa12bf1867a972e15bc2b,28.72416256317287
0x0c3f70c14b8bb96d6b74af35c6ab7f85f77a23ba,28.70872869766017
0xf583f4428382f0ee4d4669619d62c498e29d15b2,28.680349655803404
0xc6af895832bf156c59c8c0b59fc31179d5f7019f,28.673774549067204
0xa574c53d63550e535c8b78f0e2a33bbe3c56ef2b,28.590542964934013
0xc37027c11b6b416462aa7b589e6f7937ce220327,28.563919371733988
0x13025800a6eddea918eae73b408eac60824f8ec8,28.525627252376363
0xcb937212f1dffa4dda6837cddb4788d1ce5e0251,28.51579677722842
0x7ed40353909c23fb61bc2bb29096ea1bbe53f966,28.501672097131355
0xa4f965e38a7d2795f43eebbed1c160319adbee04,28.50019619997473
0x2a4e6c78f12333481a6d932ba526eb56bd64f008,28.49063730481682
0xd6b67750bb8181a327bebe28a1b5b2b440b6cff3,28.446087329738596
0xf84dc4cd6e5eb982cc6790d38842905a06174f8c,28.379422189844167
0xa6e8e242a6bbdb87765edb408530348b4f51030b,28.377372774999575
0xbd9ed130a53cfafcf81502e4d35329a6c4d53410,28.326056527012998
0x54232d4fff02af44d0a5ff43e96cdc8d154a1659,28.317345254844845
0x0118289457e9fd02c05e37e27a11bd09d3500021,28.300240301335823
0x4685bb0077179b45095a3c2a175acd9b3cd59d1c,28.268463637049823
0xf7ab7c10b2ae4b4d505b037c987f8a59ff69ba6f,28.25045261792828
0x159038f1e0183b3ef4eb197016214f6486189338,28.238395308111166
0x8f9e6dd01128cc3c148902ebfa648bfcb68ad1ce,28.23680676676141
0x75a539db04dfcd914b7b2e985662e586c3da3ed4,28.215878207028478
0x09cdd1ec94503878479e472cfb3573e145370a86,28.169423919351587
0x1955c2b76b1cf245795950e75eb176080879da50,28.158215080695463
0xb9e5436ccbc77b8c25a3fdb53273cfde1e85990a,28.12088357073927
0xfaf95953a36ed1e8f8426ab5b7eb53da246e3476,28.090299780704655
0x1fcfd25b25ccead63665cf867f4f7cba3e75de64,28.087245466785323
0xb0804b6dbe7159bddc1b6c9c00c796d94eee1858,28.06714199763124
0x74c4623d7609f3eb2665ad32ff96b44856b6051b,28.049061446423845
0x1bdb1783505f626a55a5e3dd3e366df1cd69c055,28.048198690431793
0x602dc1d22884e333fca32eb03105773c3b97b22b,28.046693026480547
0x97a8b6076ed6164df582e598dfb363ffa770dd54,28.035096236574443
0xf10d5716c7d6fcca6301fcafb9bddb7053854919,28.02567280971217
0xa2382d2c0f5c3eab3015827e6be407e53f5876a0,28.025429813521185
0x9eb7fa865937d1e92a1c1d10ccb5240757e93227,28.02210046066307
0x6a76274f50711486ab0799e75150130746ab542b,27.98810943382804
0xc2f82a1f287b5b5aebff7c19e83e0a16cf3bd041,27.986149880107597
0x0aba55c93cf7292f71067b0ba0d8b464592895ca,27.9679357225526
0x1c49f9aa2dec3ad25d4b3efc29a785cf17691370,27.952155619659692
0xcc98bdc61f62f09167670399110074d2eca72bdc,27.92497544737062
0x6655459bab7a5e99f2d61279316f6d0a465be784,27.906925626119005
0x9b67bbf26fff9b8c446b344959f3eb43168c2734,27.89633179746307
0xc25c0092307a5b8afd8a4bd01351a92579040951,27.895457068761086
0x6555e1cc97d3cba6eaddebbcd7ca51d75771e0b8,27.88280191453821
0xd3d555bb655acba9452bfc6d7cea8cc7b3628c55,27.867583373381176
0xca4a4e011bdeb6e5cbc229b882ee20ad3231096a,27.84653094078958
0x7060380f1f31ec257fb69dd4ec52c2ccc07c31d6,27.83655170022507
0xa4da0f347c6abe0e8bc71b5981fd92b364eda4c2,27.800279736532136
0xd1929ff028686a33cc436b2a82d71446bbeea1a1,27.792437998434682
0x586e32930ac05127de429bd566eaa2758fcbd9bc,27.78201720793707
0x30377714d83f02be07189b321c94d554fcaeb3df,27.759568880234664
0x4527c75dfc50a5390dc663f81b627c39e7b9acad,27.75008042370078
0xb3d77ebc988eb7265f8b145accb27bcf2722ee0a,27.716838369390135
0x531146f30be47bb171cb2039c25a4ae5d4fe164e,27.70263917818681
0x1057bea69c9add11c6e3de296866aff98366cfe3,27.65861347642471
0x9080860073ad25e31ee3bde8114ac5e7ec678138,27.64323475565552
0x08072a5fbc90eed1ca4fb863c1df8aa1fec61cfa,27.62825178853589
0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,27.617976394809784
0x12899167ebac6cfd96b61b18eaa5f91f9d859886,27.5549070187994
0x01e8a979e7c5a1bb5c7af02a5f11263d0af4c19e,27.54467805595409
0xaa228431cc2b3db67b456e5be5d6877070ed63ab,27.525323183551386
0x856c63f6a02c1e175e36839ed262ee4e85e78a22,27.517495690485095
0x48e5013861b25c114e369c3e12dc948008352aea,27.516948598886064
0x1c47fb66197f84ce3d92b1ebab9dfbaa656e8150,27.512480073645605
0x736e108bcdd0c48771878caa148c1254689a941d,27.476347907638516
0x0e532f71e574e0d2f421e381e4d1ae2c7097b7c8,27.469011726528286
0xbc9c92922d98f2896e173b6c197b7fc1674324c9,27.45333009902979
0xae5fb390e5c4fa1962e39e98dbfb0ed8055ed7a9,27.45103437239446
0x54543587cd0412d6ea0e852eb62177bc9306a6db,27.438185013232484
0x0951ff0835302929d6c0162b3d2495a85e38ec3a,27.43738602184589
0xe34c3fb6f252c676f3697d5b913236ca3510f36d,27.41056921997769
0x848102e06b5f603c7eca9923f8da8517ef99b4ab,27.36630923531106
0x034b9c0f16f18bd15c97ebd886972c5cc1513e7d,27.36138502932683
0x23732c68e444c09fca1c139d9e90a58217560224,27.361281741690302
0x4ae0dbd5c700c64faaf85678fc1fcdf6aba5c5dd,27.35879938017172
0x5a92bc71ff2cee03202db6b625cb074d588344bb,27.358226552367466
0x7345c51439d1c84949f56a6ad0ecdf3f3f1d2be2,27.34183505457004
0x93d30a4051df1363a11050dd5259494a609ed97e,27.34071566964354
0xa6e78caa11ad160c6287a071949bb899a009dafa,27.250439644591285
0x7582ac6dc157ed93da48c46593daa011b99e9e3b,27.236811299791903
0xc9e7a40b20e2b10b3619109a74e9e6ef17c31299,27.203957491629183
0x7bacf22f747f2f4b983081c0aa76dddfecd008ab,27.184297261755024
0x91b57d4077fb560bddbb4cbe81546b10005b587d,27.16030277413997
0x8581c388a30518884522fb177a92fc2193510814,27.12333825845441
0xc8bef1a50119389ae31d2e426f7c71bf8cc10def,27.112883906976066
0xc980b6cbd623a2e505a64f1b654f7a042fdf6bb5,27.10190860737859
0xd21e9a1471b65465166e99832ade5bd1e3a85c9e,27.09096090412904
0x3996769bd6bf1f7380895bc969302804b3d3125b,26.96570007617766
0x904505327ac551de0e33fa33d8c744f8ced5d171,26.96085622604418
0xe4b205c76b78cf72012d6040c33429dba9bbd19b,26.94274663562048
0x77feecc45fa31f2639d4c1cee0ccbf138387d79b,26.93601691581589
0xe0ad79cdd7d049c9c12afcbffa33c58e118c48b0,26.92671451449578
0x7d3ff21df6e555c6f2accc0c437f9e31fffdb6c4,26.88554615559717
0x45c84e29eaf1f15a89bea1e8146a53d68d409cc2,26.884761734957063
0x2871b76c348e12b88a28cef388d37326e85e2fec,26.87998214285568
0x27970d7f5e4241fa3e79eefcfcd302c60b8ff0d5,26.84935118502446
0x2f41ed247b918d27300131f07676d33493b74363,26.843960435701987
0x9eb408e53dfa0c877b65bbe874de81247212380e,26.831123448264364
0x1a2d4efc833d4a32728b149b6fbaeb0b948d4bbe,26.821813082330266
0xd0696dc76308ffbc3b56eb8cd6e598f01e270f41,26.813684358514806
0x6976b21f3c91bd112aa41a6ef9be5212852db6f5,26.788668201823462
0x119e26e8809efd0d2baf690c62bd847271f2e96e,26.779168851481334
0xebbcc9b60e2b819f2758c205c8cd986133d21005,26.757037875622082
0x0aa05126f46862cb8cc097a4d6f0f47ddfba0a7c,26.711903336355302
0xb528c573ddd7acaba1a1da77a4fd5a1ea4a32990,26.707581094865724
0x72d9f391dfc352105b8aa391475007d4bcefe1e4,26.671427730378195
0x75d3fcbac90c72c32675cd80b109454100f3c9d3,26.642104086628027
0xf157eba689047d5d6b0ac629bf46a62a59ad501f,26.64090340141425
